type,link_web,modelo,precio,marca,anio,version,color,combustible,puertas,transmision,motor,vehiculo
usado,https://auto.mercadolibre.com.ar/MLA-1384595357-audi-a3-2017-2016-2015-2018-sedan-sportback-automatico-usado-_JM#position=42&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Audi A3 1.4 Tfsi Sedan 150 Cv,26.500,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1385867677-toyota-corolla-18-xei-l17-_JM#position=43&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Toyota Corolla 1.8 Xei,12.000.000,Toyota,2019,1.8 Xei,Blanco,Nafta,4,Manual,1.8,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1471941300-volkswagen-passat-20-tsi-highline-dsg-l17-_JM#position=44&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Volkswagen Passat 2.0 Tsi Highline 220cv,14.800.000,Volkswagen,2018,2.0 Tsi Highline 220cv,Plateado,Nafta,4,Automática,2.0,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1380144607-citroen-c3-tendance-pack-secure-darc-autos-usados-_JM#position=45&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Citroën C3 1.5 I 90cv Tendance Pack Secure,5.350.000,Citroën,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1383831461-chevrolet-spin-5puertas-18-ltz-automatica-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Chevrolet Spin 1.8 Ltz 7as At 105cv,4.854.500,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1482508240-audi-q5-usada-2017-20-tfsi-252cv-quattro-4x4-_JM#position=47&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Audi Q5 2.0 Tfsi 252cv,52.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1470698614-audi-q2-usada-2017-14-tfsi-sport-150-cv-_JM#position=48&search_layout=grid&type=item&tracking_id=2842dc5b-69e1-46f0-957c-3d97e8652bad,Audi Q2 1.4 Tfsi Sport 150 Cv,28.000,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1465347968-peugeot-308-allure-16-hdi-dc-_JM#position=1&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Peugeot 308 1.6 Allure Hdi 115cv,9.998.000,Peugeot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1383888373-peugeot-308-16-allure-2017-_JM#position=2&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Peugeot 308 1.6 Allure,5.970.000,Peugeot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1379222741-chevrolet-cruze-sedan-4-puertas-18-ltz-nafta-2015-manual-_JM#position=3&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Cruze 1.8 Ltz Mt,4.800.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384265949-s-10-pick-up-dc-28-ctdi-_JM#position=4&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet S10 2.8 Ls Cd Tdci 200cv 4x2,12.200.000,Chevrolet,2019,2.8 Ls Cd Tdci 200cv 4x2,Plateado,Diésel,4,Manual,2.8,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1383827357-volkswagen-suran-16-comfortline-fsa-_JM#position=5&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Volkswagen Suran 1.6 Comfortline,6.140.000,Volkswagen,2019,1.6 Comfortline,Plateado,Nafta,5,Manual,1.6,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1384801125-chevrolet-astra-20-8v-gls-ii-nafta-manual-4-puertas-2011-vl-_JM#position=6&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Astra 2.0 Gls,2.919.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1491152126-honda-civic-lx-1998-4-puertas-usado-oportunidad-americano-_JM#position=7&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Honda Civic 1.6 Lx,2.200.000,Honda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1471924732-toro-volcano-20-diesel-16v-4x4-at-2017-usada-facilidades-_JM#position=8&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Fiat Toro 2.0 Volcano 4x4 At,5.540.000,Fiat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1385428173-audi-a1-2013-usado-sportback-14-122cv-stronic-_JM#position=9&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Audi A1 1.4 Ambition Tfsi 122cv Stronic,12.900,Audi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1380259673-ford-focus-4-puertas-16l-n-mt-s-2014-_JM#position=10&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Ford Focus Iii 1.6 Sedan S,4.900.000,Ford,2014,1.6 Sedan S,Plateado,Nafta,4,Manual,1.6,Sedán
usado,https://auto.mercadolibre.com.ar/MLA-1472201944-chevrolet-tracker-18-ltz-4x4-nafta-automatico-5p-2014-vl-_JM#position=11&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,6.000.750,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1381030223-volkswagen-gol-trend-16-serie-nafta-manual-5p-2018-vl-_JM#position=12&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Volkswagen Gol Trend 1.6 Serie 101cv 5p,5.876.500,Volkswagen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1476488594-chevrolet-cruze-ii-14-ltz-fp-_JM#position=13&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Cruze Ii 1.4 Sedan Ltz,8.129.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1383867543-chevrolet-prisma-14-ltz-nafta-manual-4-puertas-2016-vl-_JM#position=14&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Prisma 1.4 Ltz 98cv,4.375.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1477080808-suzuki-fun-14-ac-dh-nafta-manual-3-puertas-2008-vl-_JM#position=15&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Suzuki Fun 1.4 N Aa Da,2.975.000,Suzuki,2008,1.4 N Aa Da,Plateado,Nafta,3,Manual,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1383867541-suzuki-fun-10-nafta-manual-5-puertas-2008-vl-_JM#position=16&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Suzuki Fun 1.0 N Aa Da,2.481.500,Suzuki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1383867391-chevrolet-astra-gl-20-nafta-manual-4-puertas-2009-vl-_JM#position=17&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Astra 2.0 Gl,2.614.500,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1476488600-s-10-pick-up-dc-28-td-hc-dc-_JM#position=18&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet S10 2.8 High Country Cd Tdci 200cv Manual 4x4,16.930.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1479386810-chevrolet-spin-ltz-5-asientos-caja-manual-cc-_JM#position=19&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Spin 1.8 Activ Ltz 5as 105cv,7.350.000,Chevrolet,2019,1.8 Activ Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen
usado,https://auto.mercadolibre.com.ar/MLA-1385524455-ford-focus-l16-16-5-p-s-_JM#position=20&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Ford Focus Iii 1.6 S,6.900.000,Ford,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1385534547-ford-focus-l14-20-4-p-se-_JM#position=21&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Ford Focus Iii 2.0 Se,6.990.000,Ford,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1471886584-renault-clio-12-pack-plus-2011-_JM#position=22&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Renault Clio 1.2 Pack Plus,3.700.000,Renault,2011,1.2 Pack Plus,Gris,Nafta,3,Manual,1.2,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1382393095-citroen-c4-5p-16-i-16v-x-pack-plus-2012-dc-_JM#position=23&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Citroën C4 1.6 X Am71,4.067.000,Citroën,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1382376899-chevrolet-cruze-5-puertas-14-turbo-ltz-mt-2018-jdg-_JM#position=24&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Cruze Ii 1.4 Ltz 153cv,9.409.300,Chevrolet,2018,1.4 Ltz 153cv,Blanco,Nafta,5,Manual,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1381835647-fiat-cronos-usado-0km-2023-13-gse-drive-pack-conectividad-_JM#position=25&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Fiat Cronos 1.3 Gse Drive Pack Conectividad,7.800.000,Fiat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1381468919-jeep-compass-20-td-limited-4x4-2021-full-usado-seleccionado-_JM#position=26&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Jeep Compass 2.0 Td At9 4x4 Limited Plus,40.000,Jeep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1381438961-jeep-compass-20-diesel-2021-usado-seleccionado-agencia-ofic-_JM#position=27&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Jeep Compass 2.0 Td At9 4x4 Limited Plus,40.000,Jeep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1381433095-citroen-c4-lounge-thp-165-at6-feel-2017-ja-_JM#position=28&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Citroën C4 Lounge 1.6 Thp 165 At6 Feel,7.068.900,Citroën,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1379234041-usado-chevrolet-meriva-5-puertas-18-gl-plus-abg-2011-_JM#position=29&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Meriva 1.8 Gl Plus,3.600.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1453210574-renault-fluence-4-puertas-20-luxe-pack-2016-gd-_JM#position=30&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Renault Fluence 2.0 Ph2 Luxe Pack 143cv,5.055.000,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1451958908-jeep-renegade-sport-mt-tusados-gs-_JM#position=31&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Jeep Renegade 1.8 Sport,12.490.000,Jeep,2023,1.8 Sport,Blanco,Nafta,5,Manual,1.8,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1383316483-chevrolet-tracker-18-ltz-4x2-fwd-nafta-manual-5p-2018-vl-_JM#position=32&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Tracker 1.8 Ltz,8.501.500,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1381615831-fluence-4p-16-confort-_JM#position=33&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Renault Fluence 1.6 Confort 110cv,4.800.000,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1475972634-chevrolet-onix-14-ltz-at-98cv-gd-_JM#position=34&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Onix 1.4 Ltz At 98cv,5.300.000,Chevrolet,2017,1.4 Ltz At 98cv,Rojo,Nafta,5,Automática,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1480942718-audi-a1-2014-usado-2013-2015-puertas-automatico-a3-a4-a5-q3-_JM#position=35&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Audi A1 1.4 Ambition Tfsi 122cv Stronic,16.500,Audi,2014,1.4 Ambition Tfsi 122cv Stronic,Gris,Nafta,3,Automática,1.4,Hatchback
usado,https://auto.mercadolibre.com.ar/MLA-1382383773-chevrolet-onix-lt-14-nafta-caja-manual-cc-_JM#position=36&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Onix 1.4 Lt 98cv,5.000.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1382434835-s-10-28-cd-4x4-ltz-tdci-200-cc-_JM#position=37&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At,9.600.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1384791799-chevrolet-onix-onix-joy-5-puertas-14-2023-nuevos-y-usados-_JM#position=38&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Chevrolet Onix 1.4 Joy Ls,8.500.000,Chevrolet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1482323664-chrysler-jeep-renegade-18-4x2-sport-_JM#position=39&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Jeep Renegade 1.8 Sport,9.500.000,Jeep,2016,1.8 Sport,Gris,Nafta,5,Manual,1.8,SUV
usado,https://auto.mercadolibre.com.ar/MLA-1475093682-renault-kangoo-emotion-5-as-2021-dni-usado-oportunidad-enb-_JM#position=40&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Renault Kangoo Ii Express Emotion 5a 1.6 Sce,9.440.000,Renault,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1470705602-fiat-fiorino-top-2015-70000km-muy-buena-papeles-usada-c-_JM#position=41&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Fiat Fiorino 1.4 Fire Evo 87cv,5.797.800,Fiat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
usado,https://auto.mercadolibre.com.ar/MLA-1382169707-ford-ranger-2021-32-cd-xlt-tdci-200cv-mt-4x2-banchik-usado-_JM#position=42&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Ford Ranger 3.2 Cd Xlt Tdci 200cv Manual 4x2,17.000.000,Ford,2021,3.2 Cd Xlt Tdci 200cv Manual 4x2,Gris,Diésel,4,Manual,3.2,Pick-Up
usado,https://auto.mercadolibre.com.ar/MLA-1466809360-nueva-fiorino-14-top-2018-62000km-fcio-tusado-oport-_JM#position=43&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Fiat Fiorino 1.4 Fire Evo 87cv,6.688.000,Fiat,2018,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón
usado,https://auto.mercadolibre.com.ar/MLA-1380309153-toyota-corolla-4-puertas-18-se-g-at-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=8cd09649-1205-4124-aba6-ff8a23aeb9c9,Toyota Corolla 1.8 Se-g At 136cv,5.698.980,Toyota,2013,1.8 Se-g At 136cv,Gris,Nafta,4,Automática,1.8,Sedán
